,Folder_name,Feature_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Label,Bankruptcy,path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
23,Easun Reyrolle Limited,2016,0.88,0.72,0.01544779038,1.73,0.7115625435,0.03057375422,16.15,9.509917868,1.459786146,1.459786146,-52.09,-0.749883775,0.7115625435,-0.086579936,0.1733511896,-0.1346702379,-0.749883775,0.01167037707,0.01167037707,0.01099206901,0.01544779038,-0.01197982346,0.9831086316,0.7005704745,6.339996901,0.7853589815,0.7853589815,-0.07021358008,0.1615416725,1.439330544,1.250293312,0.0,-29.18,-0.005626326964,-0.02843538921,-0.09867520532,-0.3271209789,0.2733030672,1.429102743,0.8896618895,0.1266175038,0.0,0.7232596793,0.7957922711,0.7115625435,4.088840737,0.2086147713,-0.2470716696,6.89958159,0.3438133052,0.6249826075,0.7115625435,-1.274407393,0.1550645287,0.9060347691,-0.4033708776,3.315128434,0.07379643801,-0.337403599,0.2435647697,0.1261534251,-1.296303736,4.906973441,5.42,7.556488414,7.996253786,1,1,EASUNREYRL_2016_MDA.txt.json,1.878216028213501,2.306035280227661,0.4544486403465271,0.0,1.1484394073486328,1.683274269104004,0.0,1.875958800315857,0.0,3.1239025592803955,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
24,Easun Reyrolle Limited,2017,0.76,0.62,0.005877860829,1.73,0.7452316076,0.02710194025,14.66,10.09281594,1.516168502,1.395210628,-24.73,-0.3677678727,0.7452316076,-0.1778015383,0.155709999,0.008450315593,-0.3677678727,0.004380367675,0.004380367675,0.004380367675,0.005877860829,-0.01196363056,1.09578745,0.74085124,7.553399755,0.7500948505,0.7500948505,-0.03492222261,0.1466733349,1.486628212,1.196792632,0.0,-4.7,-0.01083698409,-0.0823083113,-0.04686089834,-0.1397419088,0.3331647316,1.263415487,0.891887697,0.09548856621,0.007954937349,0.6163423044,0.7564777561,0.7452316076,11.00132714,0.1914702839,-0.453605526,7.558294005,0.0194603547,0.5674300693,0.7452316076,-0.6080504365,0.1450720848,0.9935164961,-0.7114760886,2.982057829,0.004863242852,-0.2310475846,0.1906322216,0.1106212657,-0.5548981571,4.948216341,5.36,6.232711415,8.256305502,1,1,EASUNREYRL_2017_MDA.txt.json,2.777154922485352,2.9198248386383057,0.6782258152961731,0.0,2.0946805477142334,2.384559869766236,0.0,2.26196813583374,0.0,3.317788362503052,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
25,Easun Reyrolle Limited,2018,0.84,0.63,0.02892626594,2.11,0.7499120588,0.03026283468,12.37,13.88777437,1.751711116,1.611989615,-21.1,-0.3681850366,0.7499120588,-0.1198010017,0.1318615052,0.02869394797,-0.3681850366,0.02169215565,0.02169215565,0.02169215565,0.02892626594,0.3469111366,2.265518055,0.7282199032,10.5662025,0.7597279686,0.7597279686,-0.02613109097,0.1237876681,1.744158603,1.119077933,0.0,-8.84,0.08488278092,-0.02570830118,-0.03484554044,-0.1087562744,0.3162606107,1.569506726,0.839210037,0.08321747433,0.006526292581,0.6258348411,0.8293903649,0.7499120588,6.941980937,0.1571160842,-0.3513633014,10.39886712,0.04085331846,0.6301110571,0.7499120588,-1.342142058,0.2144117581,0.9870797046,-0.4986056888,3.121095929,0.009815909814,-0.2164970314,0.1579925962,0.08457085828,-0.5924217002,3.328173375,5.33,5.327608862,6.795383419,1,1,EASUNREYRL_2018_MDA.txt.json,1.9746088981628416,1.5635210275650024,2.08274245262146,0.0,3.139666080474853,3.051454305648804,0.0,3.62488865852356,0.0,4.349092483520508,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
26,Empee Distilleries Limited,2016,0.62,0.4,0.03625897573,1.14,0.3136616192,0.03036110712,80.92,1.00510964,1.034390253,0.9473962819,-1.23,-0.009600200976,0.3136616192,-0.1180675124,0.8120840973,-0.08522341247,-0.009600200976,0.01137304904,0.01137304904,0.01137304904,0.03625897573,0.1286627597,0.06736290554,0.3022885702,0.3023794143,0.6928532207,0.6928532207,-0.007827114764,0.8092361816,0.7801284812,2.965372975,0.0,-1.45,-0.1617673846,0.03757136141,-0.01815915969,-0.01854433065,0.4433071395,0.8210504594,0.9301236889,0.8113023165,0.06512190208,0.4008070738,0.2823023709,0.3136616192,-1.012484332,1.480448653,-0.2026096817,0.656967772,1.234561542,0.1955941069,0.3136616192,-0.5918335173,0.2227760964,0.4527100544,-0.3844009454,1.021210836,0.3791916014,-0.04199916002,0.819911212,1.115240297,-8.785748069,4.906973441,5.42,7.556488414,7.996253786,1,1,EDL_2016_MDA.txt.json,1.78955078125,0.5274222493171692,3.119767904281616,0.0,4.304100036621094,3.417968511581421,0.0,4.456680774688721,0.0,4.178318023681641,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
27,Empee Distilleries Limited,2017,0.71,0.4,0.02580368058,0.64,0.3647329606,0.04961522386,80.86,1.033905943,1.025810865,0.9786628734,-5.58,-0.04069799008,0.3647329606,-0.106683216,0.8134941676,-0.2947917671,-0.04069799008,0.00941145281,0.00941145281,0.00941145281,0.02580368058,0.1806177016,0.09949724735,0.3553215078,0.3286569012,0.612009544,0.612009544,-0.02498071917,0.8086980623,0.7287090224,2.438992963,0.0,3.58,0.003482587065,-0.0327446,0.06049492847,0.05686865236,0.6339614468,0.779396914,0.8895811241,0.8550202449,0.04274715971,0.4047642647,0.4216433339,0.3647329606,-0.8867887379,1.74050446,-0.217662823,0.5429945816,0.637326459,0.2580497445,0.3647329606,-1.035016379,0.3027389566,0.595959596,-0.2749635059,0.940056527,0.2472765834,-0.05514515665,0.8384748867,1.247517644,-10.40246244,4.948216341,5.36,6.232711415,8.256305502,1,1,EDL_2017_MDA.txt.json,3.1795096397399902,3.68644642829895,1.4657433032989502,0.0,1.4640507698059082,2.064568281173706,0.0,2.522650718688965,0.0,3.6405766010284415,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
28,Empee Distilleries Limited,2018,0.57,0.38,0.005832702392,0.77,0.4382034898,0.05195005792,76.25,0.9382149462,1.02550403,0.9901134781,-12.79,-0.09066831061,0.4382034898,-0.1868026542,0.7662079135,-0.01971000246,-0.09066831061,0.002555910543,0.002555910543,0.002555910543,0.005832702392,-0.293843547,0.08085028655,0.4356475793,0.4071169258,0.7084541656,0.7084541656,-0.05302285574,0.7625215041,0.7084275179,2.083452511,0.0,1.21,-0.006378857372,0.1323585527,-0.01929278483,-0.02899772402,0.4115239185,0.8151699888,0.9129761612,0.8624231998,0.02688451799,0.3751156726,0.3548582926,0.4382034898,-1.376405188,1.468258924,-0.3913502381,0.655821175,0.9269577678,0.2514008356,0.4382034898,-0.4658597553,0.1985922997,0.618534707,-0.6407316868,1.503034646,0.2702506758,-0.08779192728,0.8192307692,1.178955019,-5.762004999,3.328173375,5.33,5.327608862,6.795383419,1,1,EDL_2018_MDA.txt.json,0.8234012722969055,0.2247497737407684,2.2083544731140137,0.0,3.282655715942383,2.3370959758758545,0.0,3.071599245071411,0.0,3.01995062828064,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
30,Gallantt Ispat Ltd,2017,1.52,0.58,0.02753692234,0.18,0.1993238752,0.3346639779,117.04,0.7675733542,1.030502699,1.030502699,4.32,0.04016766684,0.1993238752,0.1031850037,1.172791674,0.06632100735,0.04016766684,0.005488766072,0.005488766072,0.005488766072,0.02753692234,0.1896359396,0.1486836947,0.1938351091,0.1582431169,0.1998176742,0.1998176742,0.05653998822,1.170436632,0.9292090106,4.077370176,0.0,8.55,-0.002867803058,0.4035738048,0.3135778942,0.0781116491,4.004562304,0.3458731643,0.8127172241,0.4036617097,0.0,0.5780848023,1.513924532,0.1993238752,-0.1020676302,6.466210436,0.2235894481,0.1542776153,0.0006171081363,0.3025088789,0.1993238752,1.815019326,0.9395902811,0.997528752,0.1289518656,0.2490980727,0.0004937990238,0.03195290435,1.116251686,1.549869134,12.20725198,4.948216341,5.36,6.232711415,8.256305502,1,1,GALLANT_2017_MDA.txt.json,1.3438470363616943,0.5527638792991638,2.8948490619659424,0.0,4.867867946624756,3.015176773071289,0.0,3.9824063777923584,0.0,2.3292157649993896,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
31,Gemini Communication Limited,2017,0.13,0.13,4.52e-05,-0.87,5.097212624,0.8875358166,15.38,11.86634845,1.594272076,1.594272076,-36.53,-0.5823389021,5.097212624,-4.418797512,0.1568762958,-0.2907164248,-0.5823389021,0.0002303616678,0.0002303616678,0.0002303616678,4.52e-05,-0.5,0.02386634845,5.096982262,52.80906921,10.13314904,10.13314904,-0.05805114029,0.1538815941,1.594272076,0.195733719,0.0,1.41,-0.05089820359,-0.001000272802,-0.01175035025,0.006557873231,-0.9013139947,1.754176611,0.9976963833,0.1538815941,0.0,0.1326433769,0.06695007729,5.097212624,60.73417722,0.01536782759,-13.74068768,104.9809069,-0.5513910258,0.6784151117,5.097212624,-0.0005213220728,0.0004519365481,0.5030235519,0.4838197089,-0.5581002346,5.03593642,-0.2840300107,0.2149274361,0.09674440083,-0.02184339485,4.948216341,5.36,6.232711415,8.256305502,1,1,GEMINI_2017_MDA.txt.json,2.7513468265533447,2.457313776016236,3.1192097663879395,0.0,4.97398853302002,3.0694692134857178,0.0,4.780885696411133,0.0,4.354203224182129,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
32,Gujarat NRE Coke Limited,2015,1.65,0.81,0.004852170538,3.17,0.3137613562,0.5909879648,8.54,12.16694288,1.130510441,0.6787923986,-84.39,-0.8833001878,0.3137613562,0.2054911,0.1068560938,0.01299134812,-0.8833001878,0.002562182546,0.002562182546,0.001522423608,0.004852170538,0.1721825141,3.261628549,0.3122389325,3.84247597,0.7958148011,0.7958148011,-0.09605478018,0.08546773364,1.046679925,2.338300518,0.0,-13.12,-0.06481956559,-0.04400553222,-0.4059146162,-0.6237490335,0.2565737639,0.2032924539,0.7336683417,0.002645633915,0.02317467875,0.8060928885,0.6524790133,0.3137613562,-0.9352031618,0.1321611373,0.7252053617,9.727295326,2.360863802,0.5192524562,0.3137613562,1.296073933,0.8488351197,0.3942642883,1.00639567,1.536650834,0.482053445,-0.5787917523,0.2029108739,0.1112982957,0.397370183,6.665656719,5.44,6.69517609,7.410227605,1,1,GUJNRECOKE_2015_MDA.txt.json,2.03777813911438,2.4494473934173584,1.9674025774002075,0.0,3.800352096557617,2.6210081577301025,0.0,3.5096685886383057,0.0,2.8592679500579834,17.999170040485822,18.787287449392718,16.48557692307692,18.010404858299594,18.001943319838055,0.0086234817813765,0.2422267206477731
33,Gujarat NRE Coke Limited,2016,0.57,0.35,0.006393346761,2.79,0.3626155629,1.274958759,17.23,6.07790898,1.046966704,0.9199759073,-112.01,-1.147693687,0.3626155629,-0.1558839329,0.19324104,-0.04459481109,-1.147693687,0.002318327035,0.002318327035,0.002318327035,0.006393346761,-2.537991371,0.4675099102,0.3602972359,2.15587399,0.7734447889,0.7734447889,-0.2769906042,0.1723360443,1.024596938,2.540887532,0.0,-30.59,0.00375949909,0.10107407,-1.016944968,-1.627683028,0.2929171084,0.7907299239,0.9213653627,0.1177092856,0.0138081661,0.3532583978,0.2672868614,0.3626155629,-6.662650602,0.3325230593,-0.5247446228,4.584611506,1.813373544,0.2067316301,0.3626155629,-0.504443504,0.2168540056,0.4688318651,-0.6880615641,1.600561564,0.410829226,-0.6335081944,0.4702316442,0.1825539292,-1.079000665,4.906973441,5.42,7.556488414,7.996253786,1,1,GUJNRECOKE_2016_MDA.txt.json,0.8101710677146912,0.0223865434527397,2.5046846866607666,0.0,4.108402729034424,2.837496042251587,0.0,3.5700416564941406,0.0,2.813697099685669,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
36,IVRCL Limited,2019,0.32,0.24,0.01681943438,-2.42,1.151793088,0.04252857329,10.9,10.18711689,1.068317128,-0.8000863102,-153.24,-1.690560488,1.151793088,-0.7814779327,0.1126364278,-0.01328922737,-1.690560488,0.02248116054,0.02248116054,0.01937250827,0.01681943438,0.03771867017,0.9963274149,1.13242058,11.6560012,1.300439232,1.300439232,-0.1519584422,0.1090143083,1.10321109,0.7827338608,0.0,14.49,-0.0596615032,0.001448197817,-0.1319154434,0.5057238862,-0.2310290436,1.222081308,0.9015474509,0.09968748123,0.07098645426,0.2360342403,0.2847615995,1.151793088,40.09696225,0.01017619963,-2.438936813,12.96423413,-0.49476276,0.3703151557,1.151793088,-0.125982507,0.08547763491,0.8856954328,2.601118128,-3.833697352,0.1486461436,-0.6010268622,0.26459487,0.1096064962,-0.126446894,3.938826467,5.27,5.36166639,6.453851345,1,1,IVRCLINFRA_2019_MDA.txt.json,1.7951176166534424,1.3576561212539673,2.6530661582946777,0.0,3.761853218078613,2.746438980102539,0.0,3.83800196647644,0.0,3.71242356300354,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
37,IVRCL Limited,2020,0.27,0.2,0.01998433541,-1.58,1.382000661,0.04506807127,0.05,11.27503909,1.058102587,-0.4384627024,-214.69,-2.309123922,1.382000661,-1.009201519,0.1012544514,-0.05761879735,-2.309123922,0.0310497206,0.0310497206,0.02761836475,0.01998433541,-0.03017857631,1.107711706,1.354382296,15.14577092,1.527753207,1.527753207,-0.2056512443,0.09813788197,1.075523276,0.6504519553,0.0,13.14,0.03285189952,0.01863926947,-0.1486996795,0.389392338,-0.3454440186,1.230070106,0.8989250321,0.08894280552,0.04469195321,0.1966165293,0.2440179079,1.382000661,52.88762715,0.01840731786,-3.15588176,16.4404398,-0.276175577,0.3727991414,1.382000661,-0.1001534044,0.07313670015,0.9045967988,1.912260324,-2.618649477,0.1457525466,-0.6854137801,0.3069056957,0.1015063923,-0.09041468451,3.729505735,8.0,6.894875427,3.871436941,1,1,IVRCLINFRA_2020_MDA.txt.json,1.953413963317871,1.654281735420227,1.803610920906067,0.0,2.2607741355896,2.04175329208374,0.0,2.868670701980591,0.0,3.471821546554565,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
38,IVRCL Limited,2021,0.17,0.1,0.01731999786,-1.09,1.780805572,0.04652724539,0.04,14.59822616,1.070366927,-0.4762463343,-402.46,-4.376339318,1.780805572,-1.480186522,0.08369799911,-0.1382087673,-4.376339318,0.03710947935,0.03710947935,0.03084354869,0.01731999786,0.006415012396,1.5810314,1.749962023,24.31624347,1.920916852,1.920916852,-0.3204697196,0.07963630154,1.087404334,0.496524058,0.0,14.83,0.03176788196,0.01222535091,-0.179939488,0.3479545868,-0.47941526,1.204291539,0.8842128091,0.07630271328,0.02948242415,0.1037911505,0.15649769,1.780805572,106.6732022,0.01130855867,-4.198321715,25.80825406,-0.1521432472,0.3006190501,1.780805572,-0.07822472995,0.06501955787,0.9270602056,1.607296596,-1.933731116,0.1401112802,-0.8060494208,0.4041677187,0.08282533871,-0.04947702491,6.623436776,5.98,4.203910403,-5.83105322,1,1,IVRCLINFRA_2021_MDA.txt.json,1.632882595062256,1.545889139175415,1.7581366300582886,0.0,3.275887966156006,2.192203521728516,0.0,2.7012336254119877,0.0,3.058316469192505,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
39,IVRCL Limited,2022,0.13,0.08,0.01525138827,-1.01,2.152950833,0.04871825986,0.04,11.42201663,1.050832709,-0.1968045249,-256.71,-2.744519108,2.152950833,-1.867609557,0.09963511373,-0.02019272493,-2.744519108,0.04073815188,0.04073815188,0.03283548909,0.01525138827,-0.1463629669,1.165200261,2.120115344,24.34524184,2.182805456,2.182805456,-0.2425820353,0.09454551673,1.069106379,0.4166172717,0.0,-0.03,-0.003864378709,0.01908772775,-0.112615135,0.204982863,-0.541873969,1.138696188,0.8969565022,0.08040109701,0.02527337957,0.0846734519,0.1307222665,2.152950833,160.6666086,0.01724177609,-5.436852635,24.31153465,-0.0252405182,0.2853412766,2.152950833,-0.05517400433,0.04786151926,0.9863228202,1.578965964,-1.820207053,0.02985462264,-0.7284487336,0.342217149,0.09859358001,-0.04735152075,5.131407472,7.33,0.1472360633,9.050277908,1,1,IVRCLINFRA_2022_MDA.txt.json,2.819311141967773,3.543898820877075,1.042792558670044,0.0,2.195413112640381,2.3603179454803467,0.0,2.5132644176483154,0.0,3.2146809101104736,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
34,Indosolar Limited,2017,0.05,0.03,0.006822259572,-0.2,1.26309142,0.352698444,39.62,2.599976562,1.036563928,1.036563928,-13.09,-0.1357787414,1.26309142,-1.195757717,0.3988695605,0.01271968326,-0.1357787414,0.008617137534,0.008617137534,0.008617137534,0.006822259572,0.2811135371,0.08587835462,1.254474283,3.30502754,1.267847865,1.267847865,-0.05175657034,0.3962002186,1.036704559,0.7657241736,0.0,-16.46,0.01325042397,0.03858979794,-0.04087682347,0.1927630259,-0.2112618341,0.3918434314,0.9671796342,0.1236586109,0.0,0.02732449702,0.05310866186,1.26309142,-5.286006089,0.3123569309,-1.31467402,3.294925583,-0.0177580095,0.06733370358,1.26309142,-0.02744733767,0.02598415704,0.9962484103,4.464316768,-4.715704635,0.004756444938,-0.1208976882,0.4506261309,0.3951414229,-0.3196071675,4.948216341,5.36,6.232711415,8.256305502,1,1,INDOSOLAR_2017_MDA.txt.json,2.312086582183838,1.712613224983215,1.691712737083435,0.0,2.062095165252685,2.304051637649536,0.0,2.624661684036255,0.0,3.335588216781616,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
35,Indosolar Limited,2019,0.02,0.01,0.003824928485,-0.04,4.767278347,1.567138405,5.1,58.01909722,1.527777778,1.527777778,-3970.27,-60.7650463,4.767278347,-4.691983774,0.06231408151,-1.873169789,-60.7650463,0.01823449874,0.01823449874,0.01823449874,0.003824928485,-3.96461825,0.6215277778,4.749043848,142.8252315,4.791732664,4.791732664,-0.3740390187,0.05107204945,1.530092593,0.2054116255,0.0,4.7,-0.1704545455,0.02616218134,-0.07845965592,0.09864593628,-0.7913072222,3.0,0.9792543944,0.006876569442,0.0,0.01144237081,0.01571343341,4.767278347,70.59548611,0.01064224326,-5.115491534,143.0115741,-0.006449377987,0.07529457215,4.767278347,-0.004421499852,0.004351666518,0.9948965606,1.237424732,-1.257282295,0.02445431717,-0.8831341301,0.4363531003,0.03408552943,-0.007113921549,3.938826467,5.27,5.36166639,6.453851345,1,1,INDOSOLAR_2019_MDA.txt.json,4.208034038543701,4.899799346923828,1.762850284576416,0.0,3.177485942840576,2.990921974182129,0.0,3.338342428207397,0.0,4.216347694396973,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
40,Jaihind Projects Limited,2017,1.74,1.74,0.05328942444,191.81,0.4422341746,0.0825230405,10.1,10.53024941,1.028985507,-0.5847657567,-12.61,-0.129760701,0.4422341746,0.3288705006,0.1062308647,-0.06823334712,-0.129760701,0.02364915184,0.02364915184,0.02356640463,0.05328942444,0.0,0.03673744523,0.41866777,4.503201887,0.9955978486,0.9955978486,-0.01274306992,0.1010508895,1.028985507,2.253087344,0.0,-0.91,-0.003439240092,0.0001662261673,-0.02881520844,-2.894736842,0.004421616051,1.225817324,0.9963922218,0.1001241208,0.07958908891,1.73549884,0.774514204,0.4422341746,-14.66716418,0.02190860885,1.680223218,9.898045163,125.7030075,0.7711046752,0.4422341746,0.01097020934,0.008158072001,0.4441895643,74.70676692,100.4586466,0.553363674,-0.1506468215,0.1189739346,0.09855996811,0.2986111111,4.948216341,5.36,6.232711415,8.256305502,1,1,JAIHINDPRO_2017_MDA.txt.json,2.580374240875244,1.952835321426392,2.8668055534362797,0.0,4.328952789306641,3.219350814819336,0.0,4.248208522796631,0.0,3.931917428970337,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
43,Jaypee Infratech Limited,2017,1.27,0.27,0.009905462524,1.53,0.2994909115,0.1271408616,6.21,45.133011,1.181481929,-4.949643418,-85.4,-2.391224465,0.2994909115,0.08222291773,0.06249285327,-0.004494451993,-2.391224465,0.002966596,0.002966596,0.002966596,0.009905462524,-0.04229690926,13.52928805,0.2965243155,13.48661912,0.7226876952,0.7226876952,-0.07275407585,0.06217396836,2.7998066,2.33583569,0.0,-3.5,-0.01864053037,0.079522055,-0.3085481668,-0.3332249241,0.3837235734,1.366469237,0.6995615601,0.02623660509,0.09419765559,0.2713784833,0.5281864238,0.2994909115,26.8143677,-0.03069871785,0.1402006895,32.41034691,1.526065653,0.3817138292,0.2994909115,3.653950118,1.003163797,0.4144126343,0.2964993486,1.079977002,0.4231967837,-0.8060096058,0.1352469291,0.03174348593,0.2700770436,4.948216341,5.36,6.232711415,8.256305502,1,1,JENSONICOL_2017_MDA.txt.json,2.397323608398437,3.238586187362671,0.6251395344734192,0.0,1.5727810859680176,1.9517463445663448,0.0,2.0361273288726807,0.0,2.6935336589813232,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
44,Jaypee Infratech Limited,2018,0.96,0.19,0.006895452575,2.49,0.4344970606,0.127739784,1.0,36.93276693,1.155985419,-1.005389621,-999.36,-3.764463782,0.4344970606,-0.01954281194,0.01087099079,0.02278543302,-3.764463782,0.002996053875,0.002996053875,0.002996053875,0.006895452575,0.1181343444,12.4374412,0.4315010067,16.23210646,0.840906444,0.840906444,-0.1007662469,0.01008302495,0.3766854813,1.535286824,0.0,-6.87,0.01607242765,0.009863910353,-0.2319146804,-0.6333773,0.1891929324,1.303857008,0.667077612,0.03094313531,0.03440047314,0.1887972742,0.4934606598,0.4344970606,43.33462332,0.002396884674,-0.0342606354,31.30297507,2.554530766,0.4149542487,0.4344970606,-17.03554172,0.7662247186,0.5167008336,-0.1228384884,2.731078942,0.4064093834,-0.7228242481,0.1116372377,0.04012689864,-1.369698271,3.328173375,5.33,5.327608862,6.795383419,1,1,JPINFRATEC_2017_MDA.txt.json,2.916816473007202,3.676151990890503,1.8726931810379028,0.0,3.073899984359741,2.567628860473633,0.0,3.2272236347198486,0.0,4.160316467285156,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
45,Jaypee Infratech Limited,2019,0.82,0.08,0.002083385747,8.78,0.6718148117,0.1285045627,6.48,38.22853113,1.148767238,-2.232588104,-87.05,-2.441426383,0.6718148117,-0.1184486508,0.06492473766,0.2328995681,-2.441426383,0.001399649404,0.001399649404,0.001399649404,0.002083385747,0.4869993234,21.53940312,0.6704151623,29.06738404,0.9671818836,0.9671818836,-0.05554732811,0.06481728901,2.804446998,0.7474892147,0.0,2.65,-0.01392930763,0.002630070094,-0.08137304585,-1.665775598,0.03393169058,1.292589497,0.502174326,0.02655068115,0.04040138839,0.08267231661,0.5721428102,0.6718148117,91.13217091,-0.01385935845,-0.2723194253,41.78646051,9.000122624,0.5533661608,0.6718148117,-4.20288176,0.7410162226,0.694610624,-3.609245861,20.47085224,0.2953670719,-0.7796113067,0.1204720658,0.04602450441,-0.1951252659,3.938826467,5.27,5.36166639,6.453851345,1,1,JPINFRATEC_2018_MDA.txt.json,2.258730888366699,2.2559382915496826,2.115692377090454,0.0,3.828154802322388,3.06215500831604,0.0,3.754339456558228,0.0,3.5380897521972656,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
46,Jaypee Infratech Limited,2020,0.7,0.08,0.006176654249,-4.37,0.7764505155,0.1278561973,7.84,45.69321354,1.164433869,-4.032358397,-119.86,-4.215941241,0.7764505155,-0.2318003475,0.07867787235,-0.03863401822,-4.215941241,0.004795866376,0.004795866376,0.004795866376,0.006176654249,-0.06591329149,21.74504881,0.7716546491,34.80616814,1.059973408,1.059973408,-0.09029135912,0.07845968843,3.517134774,0.6631650912,0.0,-5.57,0.1300947753,0.004412132358,-0.1114478586,1.442868593,-0.05658010648,1.329242473,0.5149148769,0.02597600729,0.05468496768,0.07671454103,0.5138338035,0.7764505155,97.60596403,-0.03372369144,-0.5105088546,47.30074385,-4.72747674,0.544650168,0.7764505155,-2.092685055,0.6247469908,0.7325188627,3.865052096,-12.94657978,0.2835228928,-0.846267826,0.1689692315,0.04332335976,-0.0962373124,3.729505735,8.0,6.894875427,3.871436941,1,1,JPINFRATEC_2019_MDA.txt.json,2.082014560699463,3.028992176055908,1.408598780632019,0.0,2.7704663276672363,1.787685513496399,0.0,2.2984039783477783,0.0,2.646864414215088,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
47,Jaypee Infratech Limited,2021,0.63,0.08,0.01479727702,-1.72,0.8772707405,0.1288272144,3.3,53.62121685,1.156232576,-0.2239222071,-246.16,-4.37895042,0.8772707405,-0.3239869832,0.03328625734,0.009716666556,-4.37895042,0.01298121817,0.01298121817,0.01298121817,0.01479727702,0.01024841118,26.15188349,0.8642895223,47.26997792,1.140647248,1.140647248,-0.08126775698,0.03301348702,1.778865669,0.5866538583,0.0,5.57,0.3846109332,0.007350814606,-0.09263703122,0.5778126352,-0.1233047712,1.342596516,0.5146542647,0.02145820778,0.0112278005,0.0774424802,0.4850612302,0.8772707405,127.2904759,0.007584507878,-0.7260108669,60.7620269,-1.872603348,0.5532837573,0.8772707405,-1.498040849,0.5532450964,0.7690990725,2.303542998,-6.237382908,0.2633765075,-0.8126804381,0.1145540143,0.03606057681,-0.0572823311,6.623436776,5.98,4.203910403,-5.83105322,1,1,JPINFRATEC_2020_MDA.txt.json,2.94632339477539,3.694893598556519,2.1245012283325195,0.0,3.7035865783691406,2.779477596282959,0.0,3.4896175861358643,0.0,3.5253782272338867,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
